WKT,latitude,longitude,street,postalcode,city,description
"POINT (4.87068 51.51867)",51.51867,4.87068,Kloosterstraat, 4861 PA, Chaam,https://waarneming.nl/observation/372550777/
"POINT (5.5003 51.47163)",51.47163,5.50030,Aquariuslaan, 5632 BB, Eindhoven,https://waarneming.nl/observation/372481047/
"POINT (4.27722 51.49767)",51.49767,4.27722,Rijtuigweg, 4611 EL, Bergen op Zoom,https://waarneming.nl/observation/372492362/
"POINT (4.93329 51.62724)",51.62724,4.93329,Cimbaalpad, 5101 AN, Dongen,https://waarneming.nl/observation/372587099/
"POINT (4.56551 51.52779)",51.52779,4.56551,Zundertseweg, 4715 CK, Rucphen,https://waarneming.nl/observation/372560791/
"POINT (4.36385 51.54884)",51.54884,4.36385,Gagelweg, 4651 VL, Steenbergen,https://waarneming.nl/observation/372541756/
"POINT (5.49628 51.43358)",51.43358,5.49628,van Wassenhovestraat, 5613 LK, Eindhoven,https://waarneming.nl/observation/372593090/
"POINT (4.31594 51.51661)",51.51661,4.31594,,4614 PJ, Bergen op Zoom,https://waarneming.nl/observation/372565619/
"POINT (5.04707 51.53347)",51.53347,5.04707,Maidstone, 5052 RD, Tilburg,https://waarneming.nl/observation/372540610/
"POINT (4.31162 51.58973)",51.58973,4.31162,West-Havendijk, 4651 VZ, Welberg,https://waarneming.nl/observation/372541044/
"POINT (4.75455 51.60958)",51.60958,4.75455,Franse Akker, 4824 AL, Breda,https://waarneming.nl/observation/372542457/
"POINT (4.48549 51.62962)",51.62962,4.48549,Blaaksedijk, 4793 RN, Fijnaart,https://waarneming.nl/observation/372548759/
"POINT (5.5133 51.4243)",51.42430,5.51330,Herman Kruijderstraat, 5645 JZ, Eindhoven,https://waarneming.nl/observation/376983534/
"POINT (5.0637 51.67637)",51.67637,5.06370,Willem Pijperpark, 5144 VH, Waalwijk,https://waarneming.nl/observation/372624660/
"POINT (4.31988 51.39241)",51.39241,4.31988,Kasteelstraat, 4641 JM, Ossendrecht,https://waarneming.nl/observation/372611814/
"POINT (5.00402 51.77744)",51.77744,5.00402,Louwrens Penninghof, 4287 LW, Waardhuizen,https://waarneming.nl/observation/373062875/
"POINT (4.43269 51.51274)",51.51274,4.43269,Kalmoesberg, 4708 KN, Roosendaal,https://waarneming.nl/observation/372614367/
"POINT (5.43035 51.47635)",51.47635,5.43035,De Regge, 5626 GZ, Eindhoven,https://waarneming.nl/observation/372615782/
"POINT (5.34367 51.32245)",51.32245,5.34367,De Kattenberg, 5571 RX, Bergeijk,https://waarneming.nl/observation/372640761/
"POINT (5.0366 51.6545)",51.65450,5.03660,Vogelenzang, 5171 WG, Kaatsheuvel,https://waarneming.nl/observation/372937396/
"POINT (5.09628 51.62931)",51.62931,5.09628,Baden Powellweg, 5175 PC, Loon op Zand,https://waarneming.nl/observation/372937059/
"POINT (4.30844 51.41812)",51.41812,4.30844,Zouteweg, 4634 VV, Hoogerheide,https://waarneming.nl/observation/372649484/
"POINT (4.31429 51.49504)",51.49504,4.31429,Schaepmanlaan, 4623 XZ, Bergen op Zoom,https://waarneming.nl/observation/372652298/
"POINT (4.99085 51.57443)",51.57443,4.99085,Overloonstraat, 5045 SV, Tilburg,https://waarneming.nl/observation/372772064/
"POINT (4.59513 51.52856)",51.52856,4.59513,Waterstraat, 4714 RM, Sprundel,https://waarneming.nl/observation/372753462/
"POINT (4.44324 51.6863)",51.68630,4.44324,Steenpad, 4797 BV, Helwijk,https://waarneming.nl/observation/372720227/
"POINT (5.62672 51.48085)",51.48085,5.62672,Swertpoellaan, 5708 HT, Helmond,https://waarneming.nl/observation/372740195/
"POINT (4.82238 51.60969)",51.60969,4.82238,Scheperij, 4847 SN, Teteringen,https://waarneming.nl/observation/372771918/
"POINT (5.37542 51.51245)",51.51245,5.37542,Aarlesche Erven, 5684 MA, Best,https://waarneming.nl/observation/372788137/
"POINT (5.34232 51.69797)",51.69797,5.34232,Hendrik Chabotstraat, 5246 EM, Rosmalen,https://waarneming.nl/observation/372794742/
"POINT (5.43818 51.44524)",51.44524,5.43818,Johannes Buijslaan, 5652 NJ, Eindhoven,https://waarneming.nl/observation/372813977/
"POINT (4.45693 51.51211)",51.51211,4.45693,Van Eedenlaan, 4707 LB, Roosendaal,https://waarneming.nl/observation/372819791/
"POINT (5.29454 51.34273)",51.34273,5.29454,Roten, 5521 RD, Eersel,https://waarneming.nl/observation/372883854/
"POINT (4.4141 51.64836)",51.64836,4.41410,Slobbegorsedijk, 4794 RR, Heijningen,https://waarneming.nl/observation/372829557/
"POINT (4.71626 51.59296)",51.59296,4.71626,,4841 BL, Prinsenbeek,https://waarneming.nl/observation/372923614/
"POINT (4.96248 51.77148)",51.77148,4.96248,de Ridderstraat, 4286 BL, Almkerk,https://waarneming.nl/observation/372914148/
"POINT (4.89341 51.54437)",51.54437,4.89341,Korte Hoogstraat, 5124 RE, Molenschot,https://waarneming.nl/observation/372867096/
"POINT (4.56499 51.52796)",51.52796,4.56499,Zundertseweg, 4715 CK, Rucphen,https://waarneming.nl/observation/372918410/
"POINT (5.42904 51.34453)",51.34453,5.42904,Monseigneur Smetsstraat, 5551 AB, Dommelen,https://waarneming.nl/observation/372868564/
"POINT (5.78763 51.45727)",51.45727,5.78763,Stationslaan, 5751 JL, Deurne,https://waarneming.nl/observation/372897337/
"POINT (4.29609 51.48959)",51.48959,4.29609,Abeelstraat, 4621 AH, Bergen op Zoom,https://waarneming.nl/observation/372904968/
"POINT (5.78145 51.46379)",51.46379,5.78145,Strausslaan, 5751 EG, Deurne,https://waarneming.nl/observation/372868891/
"POINT (4.82237 51.60936)",51.60936,4.82237,Hameldonk, 4847 EX, Teteringen,https://waarneming.nl/observation/372864403/
"POINT (4.60529 51.53757)",51.53757,4.60529,Molenerf, 4714 ET, Sprundel,https://waarneming.nl/observation/372868584/
"POINT (4.73198 51.61783)",51.61783,4.73198,Koolmees, 4822 PN, Breda,https://waarneming.nl/observation/372878314/
"POINT (5.40216 51.42547)",51.42547,5.40216,Middelhei, 5508 TS, Veldhoven,https://waarneming.nl/observation/372881357/
"POINT (4.67691 51.71154)",51.71154,4.67691,Dirk de Botsdijk, 4926 SB, Lage Zwaluwe,https://waarneming.nl/observation/372968642/
"POINT (4.57868 51.56318)",51.56318,4.57868,Oude Bredasepostbaan, 4741 SK, Hoeven,https://waarneming.nl/observation/373076820/
"POINT (5.06739 51.53212)",51.53212,5.06739,Doctor Keyzerlaan, 5053 EW, Goirle,https://waarneming.nl/observation/372892568/
"POINT (4.9973 51.57428)",51.57428,4.99730,Kronenbergstraat, 5045 NS, Tilburg,https://waarneming.nl/observation/372906420/
"POINT (5.1834 51.70884)",51.70884,5.18340,Heusdenseweg, 5254 VV, Haarsteeg,https://waarneming.nl/observation/376623427/
"POINT (5.55995 51.6316)",51.63160,5.55995,Moerven, 5464 PE, Mariaheide,https://waarneming.nl/observation/372897592/
"POINT (4.37578 51.63924)",51.63924,4.37578,Havenweg, 4671 BT, Dinteloord,https://waarneming.nl/observation/372897395/
"POINT (4.99119 51.57457)",51.57457,4.99119,Odoornpad, 5045 SV, Tilburg,https://waarneming.nl/observation/373844350/
"POINT (4.28475 51.48656)",51.48656,4.28475,Rijnlaan, 4615 CA, Bergen op Zoom,https://waarneming.nl/observation/372911005/
"POINT (5.47567 51.48006)",51.48006,5.47567,Baarle Hertoglaan, 5628 PM, Eindhoven,https://waarneming.nl/observation/372924042/
"POINT (4.96205 51.45339)",51.45339,4.96205,Oordeelsestraat, 5111 PL, Baarle-Nassau,https://waarneming.nl/observation/372942324/
"POINT (4.43535 51.51638)",51.51638,4.43535,Heesterberg, 4708 HT, Roosendaal,https://waarneming.nl/observation/372998046/
"POINT (4.63735 51.57673)",51.57673,4.63735,Zonnestad, 4874 MV, Etten-Leur,https://waarneming.nl/observation/372939055/
"POINT (5.3914 51.36143)",51.36143,5.39140,Bosweg, 5561 TV, Riethoven,https://waarneming.nl/observation/372946751/
"POINT (4.93976 51.54595)",51.54595,4.93976,Jagilstraat, 5126 VT, Gilze,https://waarneming.nl/observation/372951623/
"POINT (4.66709 51.64813)",51.64813,4.66709,Schoolstraat, 4772 RC, Langeweg,https://waarneming.nl/observation/372961274/
"POINT (4.30345 51.43324)",51.43324,4.30345,Rijzendeweg, 4634 VX, Woensdrecht,https://waarneming.nl/observation/372997081/
"POINT (5.21771 51.57762)",51.57762,5.21771,Kivitslaan, 5062 AB, Oisterwijk,https://waarneming.nl/observation/373058499/
"POINT (4.32072 51.58948)",51.58948,4.32072,Noordwal, 4651 AH, Welberg,https://waarneming.nl/observation/373005503/
"POINT (4.36898 51.63491)",51.63491,4.36898,Steenbergseweg, 4671 BC, Dinteloord,https://waarneming.nl/observation/373011191/
"POINT (5.55336 51.61311)",51.61311,5.55336,Meester P.J. Troelstrastraat, 5463 CT, Veghel,https://waarneming.nl/observation/373104192/
"POINT (5.72973 51.35914)",51.35914,5.72973,Vonderstraat, 5712 NK, Someren-Eind,https://waarneming.nl/observation/373151542/
"POINT (5.35611 51.319)",51.31900,5.35611,Tijmstraat, 5571 HS, Loo,https://waarneming.nl/observation/373032695/
"POINT (5.31623 51.67231)",51.67231,5.31623,Zuiderplasweg, 5216 HH, 's-Hertogenbosch,https://waarneming.nl/observation/373046459/
"POINT (5.44588 51.3528)",51.35280,5.44588,Jan Vlekkestraat, 5554 RG, Dommelen,https://waarneming.nl/observation/373043363/
"POINT (5.49682 51.47268)",51.47268,5.49682,Schutterlaan, 5632 JR, Eindhoven,https://waarneming.nl/observation/376983533/
"POINT (5.27289 51.61431)",51.61431,5.27289,Overeind, 5296 KC, Esch,https://waarneming.nl/observation/373068515/
"POINT (4.27816 51.50567)",51.50567,4.27816,Burgerhout, 4613 BK, Bergen op Zoom,https://waarneming.nl/observation/373167665/
"POINT (5.26818 51.39625)",51.39625,5.26818,Hoofdstraat, 5528 AK, Hoogeloon,https://waarneming.nl/observation/373078112/
"POINT (5.07913 51.52423)",51.52423,5.07913,Abcovenseweg, 5051 PT, Goirle,https://waarneming.nl/observation/373092296/
"POINT (4.67909 51.47241)",51.47241,4.67909,Egeldonkstraat, 4881 DH, Zundert,https://waarneming.nl/observation/373288591/
"POINT (4.84755 51.45843)",51.45843,4.84755,Armeshof, 5113 BP, Ulicoten,https://waarneming.nl/observation/373129195/
"POINT (5.46574 51.56969)",51.56969,5.46574,Tartwijck, 5491 EH, Sint-Oedenrode,https://waarneming.nl/observation/373145485/
"POINT (5.38049 51.35444)",51.35444,5.38049,Stevertsebaan, 5561 TS, Riethoven,https://waarneming.nl/observation/373140861/
"POINT (5.09978 51.69255)",51.69255,5.09978,Marga Klompéstraat, 5142 MJ, Waalwijk,https://waarneming.nl/observation/373118930/
"POINT (5.31654 51.72334)",51.72334,5.31654,Marathonloop, 5235 AB, 's-Hertogenbosch,https://waarneming.nl/observation/373417912/
"POINT (4.87679 51.64432)",51.64432,4.87679,Leijsenstraat, 4901 PC, Oosterhout,https://waarneming.nl/observation/373141726/
"POINT (5.25012 51.46763)",51.46763,5.25012,Anjerstraat, 5091 CA, Middelbeers,https://waarneming.nl/observation/373155758/
"POINT (5.13651 51.49446)",51.49446,5.13651,Slibbroek, 5081 NR, Hilvarenbeek,https://waarneming.nl/observation/373159125/
"POINT (5.39843 51.36264)",51.36264,5.39843,Bosweg, 5561 AT, Riethoven,https://waarneming.nl/observation/373158967/
"POINT (5.43337 51.34286)",51.34286,5.43337,René Smeetsstraat, 5551 NW, Dommelen,https://waarneming.nl/observation/373178782/
"POINT (4.45833 51.53889)",51.53889,4.45833,Burgemeester Schoonheijtstraat, 4701 LS, Roosendaal,https://waarneming.nl/observation/373174481/
"POINT (5.67158 51.55298)",51.55298,5.67158,Wijnboomlaan, 5421 ZS, Gemert,https://waarneming.nl/observation/373762641/
"POINT (4.87768 51.51379)",51.51379,4.87768,Wildertstraat, 4861 PS, Chaam,https://waarneming.nl/observation/373214285/
"POINT (4.98764 51.59351)",51.59351,4.98764,Mingersbergstraat, 5045 EM, Tilburg,https://waarneming.nl/observation/373545390/
"POINT (4.54891 51.59404)",51.59404,4.54891,Velletriweg, 4731 DP, Oudenbosch,https://waarneming.nl/observation/373339689/
"POINT (4.7573 51.62468)",51.62468,4.75730,Asterdkraag, 4823 GC, Breda,https://waarneming.nl/observation/373262108/
"POINT (4.94935 51.54793)",51.54793,4.94935,Den Bulk, 5126 PW, Gilze,https://waarneming.nl/observation/373664520/
"POINT (5.34372 51.3218)",51.32180,5.34372,De Kattenberg, 5571 RX, Bergeijk,https://waarneming.nl/observation/373263394/
"POINT (4.78261 51.66946)",51.66946,4.78261,Nachtegaalstraat, 4921 TZ, Made,https://waarneming.nl/observation/373271966/
"POINT (4.8829 51.58361)",51.58361,4.88290,Blokske, 5124 NL, Molenschot,https://waarneming.nl/observation/373272805/
"POINT (5.36436 51.71636)",51.71636,5.36436,Pastoriestraat, 5241 TH, Rosmalen,https://waarneming.nl/observation/373278891/
"POINT (5.44652 51.48591)",51.48591,5.44652,Chamonixlaan, 5627 LX, Eindhoven,https://waarneming.nl/observation/373284541/
"POINT (5.13295 51.72683)",51.72683,5.13295,Hazepad, 5156 CW, Oudheusden,https://waarneming.nl/observation/373289229/
"POINT (4.46131 51.51778)",51.51778,4.46131,Potgieterlaan, 4707 JV, Roosendaal,https://waarneming.nl/observation/373297156/
"POINT (4.83753 51.76306)",51.76306,4.83753,Noordwaardweg, 4251 MX, Werkendam,https://waarneming.nl/observation/373330474/
"POINT (5.25392 51.36648)",51.36648,5.25392,Lange Schoor, 5527 GL, Hapert,https://waarneming.nl/observation/373321219/
"POINT (4.95971 51.73004)",51.73004,4.95971,Dorpsstraat, 4271 AA, Dussen,https://waarneming.nl/observation/373599427/
"POINT (5.22949 51.3855)",51.38550,5.22949,Molenweg, 5531 PN, Bladel,https://waarneming.nl/observation/373684354/
"POINT (4.82072 51.58701)",51.58701,4.82072,Heerbaan, 4817 NL, Breda,https://waarneming.nl/observation/373382805/
"POINT (4.79748 51.57066)",51.57066,4.79748,,4834 XH, Breda,https://waarneming.nl/observation/373383668/
"POINT (4.81179 51.59129)",51.59129,4.81179,Voorvang, 4817 DH, Breda,https://waarneming.nl/observation/373389664/
"POINT (4.46134 51.527)",51.52700,4.46134,Nispensestraat, 4701 CV, Roosendaal,https://waarneming.nl/observation/373402394/
"POINT (5.65372 51.42564)",51.42564,5.65372,Broekkant, 5715 PR, Lierop,https://waarneming.nl/observation/373423185/
"POINT (5.46591 51.42014)",51.42014,5.46591,Cavallilaan, 5654 BE, Eindhoven,https://waarneming.nl/observation/373402669/
"POINT (4.6377 51.54669)",51.54669,4.63770,Sprundelsebaan, 4876 ND, Etten-Leur,https://waarneming.nl/observation/373448943/
"POINT (4.27953 51.5012)",51.50120,4.27953,Halsterseweg, 4613 BG, Bergen op Zoom,https://waarneming.nl/observation/373462081/
"POINT (5.30712 51.72078)",51.72078,5.30712,Polsbroek, 5235 HV, 's-Hertogenbosch,https://waarneming.nl/observation/373469221/
"POINT (4.57429 51.49963)",51.49963,4.57429,Canadapolderstraat, 4722 SH, Schijf,https://waarneming.nl/observation/373500595/
"POINT (4.93786 51.69042)",51.69042,4.93786,Louis Pasteurstraat, 5165 EM, Waspik,https://waarneming.nl/observation/373617323/
"POINT (4.80913 51.59745)",51.59745,4.80913,Oosterhoutseweg, 4816 KC, Breda,https://waarneming.nl/observation/373609542/
"POINT (4.74519 51.59557)",51.59557,4.74519,Westerparklaan, 4815 NH, Breda,https://waarneming.nl/observation/373602973/
"POINT (4.80968 51.59705)",51.59705,4.80968,Oosterhoutseweg, 4816 KC, Breda,https://waarneming.nl/observation/373548019/
"POINT (4.74607 51.59569)",51.59569,4.74607,Westerparklaan, 4815 NH, Breda,https://waarneming.nl/observation/373749685/
"POINT (4.96559 51.62964)",51.62964,4.96559,Goeijeloop, 5106 RC, Dongen,https://waarneming.nl/observation/373705952/
"POINT (4.37522 51.63887)",51.63887,4.37522,Havenweg, 4671 BT, Dinteloord,https://waarneming.nl/observation/373653919/
"POINT (4.24795 51.49014)",51.49014,4.24795,Noordlandseweg, 4612 RG, Bergen op Zoom,https://waarneming.nl/observation/373756861/
"POINT (4.79124 51.50735)",51.50735,4.79124,Strijbeekseweg, 4856 AB, Alphen-Chaam,https://waarneming.nl/observation/373689557/
"POINT (4.71518 51.60537)",51.60537,4.71518,Vogelbos, 4841 EM, Prinsenbeek,https://waarneming.nl/observation/373680000/
"POINT (4.97412 51.58186)",51.58186,4.97412,Spaubeekstraat, 5035 JV, Tilburg,https://waarneming.nl/observation/373692488/
"POINT (4.83809 51.76332)",51.76332,4.83809,Reugtweg, 4251 MX, Werkendam,https://waarneming.nl/observation/373752244/
"POINT (5.46301 51.47846)",51.47846,5.46301,Nederlandplein, 5628 AJ, Eindhoven,https://waarneming.nl/observation/373758977/
"POINT (5.45656 51.43958)",51.43958,5.45656,Groene Akker, 5616 HD, Eindhoven,https://waarneming.nl/observation/373703687/
"POINT (4.48261 51.52069)",51.52069,4.48261,'t Zand, 4707 VX, Roosendaal,https://waarneming.nl/observation/373700060/
"POINT (5.44721 51.4867)",51.48670,5.44721,Montaubanhof, 5627 NE, Eindhoven,https://waarneming.nl/observation/373758345/
"POINT (4.72664 51.59839)",51.59839,4.72664,Spoorstraat, 4841 AN, Prinsenbeek,https://waarneming.nl/observation/374550562/
"POINT (5.04651 51.65572)",51.65572,5.04651,van Heeswijkstraat, 5171 KK, Kaatsheuvel,https://waarneming.nl/observation/373711741/
"POINT (5.35637 51.31861)",51.31861,5.35637,Tijmstraat, 5571 HS, Loo,https://waarneming.nl/observation/373712549/
"POINT (5.33555 51.72211)",51.72211,5.33555,Mc-Drive, 5245 NH, Rosmalen,https://waarneming.nl/observation/373719888/
"POINT (5.33504 51.72045)",51.72045,5.33504,Burgemeester Burgerslaan, 5245 NH, Rosmalen,https://waarneming.nl/observation/373722518/
"POINT (4.4638 51.51683)",51.51683,4.46380,Gezellelaan, 4707 CG, Roosendaal,https://waarneming.nl/observation/373834206/
"POINT (4.82582 51.59581)",51.59581,4.82582,Takkebijsters, 4817 BL, Breda,https://waarneming.nl/observation/374789112/
"POINT (4.39071 51.64553)",51.64553,4.39071,Markweg Zuid, 4794 SN, Heijningen,https://waarneming.nl/observation/373761691/
"POINT (4.29071 51.48205)",51.48205,4.29071,Benedenbaantje, 4615 HL, Bergen op Zoom,https://waarneming.nl/observation/373773076/
"POINT (4.78951 51.50664)",51.50664,4.78951,Markweg, 4856 AC, Alphen-Chaam,https://waarneming.nl/observation/373769682/
"POINT (5.07142 51.55737)",51.55737,5.07142,Watertorenstraat, 5038 NS, Tilburg,https://waarneming.nl/observation/374580805/
"POINT (5.69499 51.47144)",51.47144,5.69499,Griftstraat, 5704 GP, Helmond,https://waarneming.nl/observation/373797376/
"POINT (5.21193 51.34866)",51.34866,5.21193,Tipmast, 5531 NG, Bladel,https://waarneming.nl/observation/373826157/
"POINT (5.49965 51.60284)",51.60284,5.49965,Haakakker, 5466 NA, Eerde,https://waarneming.nl/observation/373947995/
"POINT (4.63015 51.6994)",51.69940,4.63015,Steenweg, 4781 AL, Moerdijk,https://waarneming.nl/observation/373896184/
"POINT (4.45388 51.51322)",51.51322,4.45388,Ambrozijnberg, 4707 MP, Roosendaal,https://waarneming.nl/observation/373921204/
"POINT (4.86523 51.6677)",51.66770,4.86523,Lageweg, 4908 DD, Oosterhout,https://waarneming.nl/observation/373914136/
"POINT (5.4687 51.61434)",51.61434,5.46870,Eerdsebaan, 5482 VN, Schijndel,https://waarneming.nl/observation/373853789/
"POINT (5.40985 51.81571)",51.81571,5.40985,De Lithse Ham, 5397 GL, Lith,https://waarneming.nl/observation/373876814/
"POINT (4.86454 51.457)",51.45700,4.86454,Den Dries, 5113 TP, Ulicoten,https://waarneming.nl/observation/373881423/
"POINT (4.84976 51.44431)",51.44431,4.84976,Nieuwe Strumpt, 5113 BZ, Ulicoten,https://waarneming.nl/observation/373894677/
"POINT (4.3257 51.5897)",51.58970,4.32570,Jan de Preestraat, 4652 AS, Welberg,https://waarneming.nl/observation/373905942/
"POINT (5.42956 51.35974)",51.35974,5.42956,Glasblazerwei, 5551 RC, Dommelen,https://waarneming.nl/observation/373925590/
"POINT (4.32955 51.58517)",51.58517,4.32955,Krommeweg, 4651 RN, Welberg,https://waarneming.nl/observation/373920500/
"POINT (4.58855 51.64787)",51.64787,4.58855,Gaasbeek, 4761 LS, Zevenbergen,https://waarneming.nl/observation/373924911/
"POINT (4.42527 51.51056)",51.51056,4.42527,Krekelberg, 4708 KP, Roosendaal,https://waarneming.nl/observation/373926837/
"POINT (4.91569 51.58545)",51.58545,4.91569,Spoorlaan Noord, 5121 WV, Rijen,https://waarneming.nl/observation/373971465/
"POINT (5.42271 51.37282)",51.37282,5.42271,De Takkers, 5561 VE, Riethoven,https://waarneming.nl/observation/373936651/
"POINT (5.33042 51.74669)",51.74669,5.33042,Empelsedijk, 5236 RD, Gewande,https://waarneming.nl/observation/373986668/
"POINT (5.18985 51.57003)",51.57003,5.18985,Nassaulaan, 5062 JN, Oisterwijk,https://waarneming.nl/observation/374346598/
"POINT (4.57177 51.44232)",51.44232,4.57177,Eendenkooistraat, 4885 KM, Achtmaal,https://waarneming.nl/observation/373965737/
"POINT (5.56076 51.38494)",51.38494,5.56076,De Wagenmaker, 5591 NT, Heeze,https://waarneming.nl/observation/373965062/
"POINT (4.50022 51.52864)",51.52864,4.50022,Burgstlaan, 4706 VP, Roosendaal,https://waarneming.nl/observation/373971563/
"POINT (4.31449 51.44487)",51.44487,4.31449,Antwerpsestraatweg, 4631 RC, Hoogerheide,https://waarneming.nl/observation/374216148/
"POINT (5.34442 51.70074)",51.70074,5.34442,Hintham, 5246 AD, Rosmalen,https://waarneming.nl/observation/373982286/
"POINT (5.34447 51.32185)",51.32185,5.34447,De Kattenberg, 5571 RZ, Bergeijk,https://waarneming.nl/observation/374002814/
"POINT (4.42268 51.52429)",51.52429,4.42268,Vinkenbroeksestraat, 4703 SC, Roosendaal,https://waarneming.nl/observation/374113016/
"POINT (4.79806 51.56803)",51.56803,4.79806,Lucasstraat, 4834 WK, Breda,https://waarneming.nl/observation/374112187/
"POINT (4.80583 51.56683)",51.56683,4.80583,Muiderslotstraat, 4834 RC, Breda,https://waarneming.nl/observation/374034020/
"POINT (5.70962 51.47695)",51.47695,5.70962,Overijsselplantsoen, 5709 CM, Helmond,https://waarneming.nl/observation/374040784/
"POINT (5.7098 51.47715)",51.47715,5.70980,Overijsselplantsoen, 5709 CM, Helmond,https://waarneming.nl/observation/374041145/
"POINT (5.93756 51.67433)",51.67433,5.93756,Molenstraat, 5835 AX, Beugen,https://waarneming.nl/observation/374049773/
"POINT (5.17948 51.58453)",51.58453,5.17948,Langvennen-Oost, 5061 DR, Oisterwijk,https://waarneming.nl/observation/374050878/
"POINT (5.11504 51.55142)",51.55142,5.11504,Hoevense Kanaaldijk, 5018 DE, Tilburg,https://waarneming.nl/observation/374124324/
"POINT (5.05688 51.52369)",51.52369,5.05688,Den Ouden Heertgang, 5051 TD, Goirle,https://waarneming.nl/observation/374058951/
"POINT (5.34719 51.69862)",51.69862,5.34719,Jan Heijmanslaan, 5246 BL, Rosmalen,https://waarneming.nl/observation/374060114/
"POINT (5.58407 51.2733)",51.27330,5.58407,Grote Hoefstraat, 6021 AN, Budel,https://waarneming.nl/observation/374062175/
"POINT (4.3067 51.42781)",51.42781,4.30670,Tuinstraat, 4634 VR, Woensdrecht,https://waarneming.nl/observation/374068185/
"POINT (4.80084 51.76084)",51.76084,4.80084,Lijnoorden, 4251 MV, Werkendam,https://waarneming.nl/observation/374124212/
"POINT (4.51663 51.65234)",51.65234,4.51663,Boerendijk, 4793 RT, Fijnaart,https://waarneming.nl/observation/374088870/
"POINT (5.05994 51.52806)",51.52806,5.05994,Wermenbossestraat, 5051 BA, Goirle,https://waarneming.nl/observation/374981103/
"POINT (5.20469 51.6975)",51.69750,5.20469,Hoprank, 5251 CX, Vlijmen,https://waarneming.nl/observation/374237382/
"POINT (5.20529 51.69769)",51.69769,5.20529,Hoprank, 5251 CX, Vlijmen,https://waarneming.nl/observation/374234690/
"POINT (5.09214 51.57036)",51.57036,5.09214,Van Goorstraat, 5014 ME, Tilburg,https://waarneming.nl/observation/374171086/
"POINT (4.29904 51.48651)",51.48651,4.29904,Pastoor Jutenlaan, 4624 GR, Bergen op Zoom,https://waarneming.nl/observation/374203798/
"POINT (4.34429 51.38971)",51.38971,4.34429,Heuvelweg, 4641 SC, Ossendrecht,https://waarneming.nl/observation/374218659/
"POINT (5.13616 51.49454)",51.49454,5.13616,Slibbroek, 5081 NR, Hilvarenbeek,https://waarneming.nl/observation/374221198/
"POINT (4.38438 51.52206)",51.52206,4.38438,Doeldreef, 4724 BL, Wouw,https://waarneming.nl/observation/374471663/
"POINT (4.39064 51.51962)",51.51962,4.39064,Kloosterstraat, 4724 EE, Wouw,https://waarneming.nl/observation/374471424/
"POINT (4.84775 51.59333)",51.59333,4.84775,Baarschotsestraat, 4849 BJ, Dorst,https://waarneming.nl/observation/374307780/
"POINT (5.15092 51.61276)",51.61276,5.15092,Raayheuvel, 5071 AK, Udenhout,https://waarneming.nl/observation/374327231/
"POINT (5.37097 51.72549)",51.72549,5.37097,De Hoge Kamp, 5247 WH, Rosmalen,https://waarneming.nl/observation/374296566/
"POINT (4.79285 51.78972)",51.78972,4.79285,Hardenhoek, 4251 MK, Werkendam,https://waarneming.nl/observation/374290783/
"POINT (4.60278 51.57471)",51.57471,4.60278,Midden Donk, 4874 LK, Etten-Leur,https://waarneming.nl/observation/374389751/
"POINT (5.5115 51.51796)",51.51796,5.51150,van Gentlaan, 5694 SB, Son en Breugel,https://waarneming.nl/observation/374345915/
"POINT (5.12574 51.51785)",51.51785,5.12574,Beekse Bergen, 5081 NJ, Hilvarenbeek,https://waarneming.nl/observation/374308304/
"POINT (5.33883 51.72412)",51.72412,5.33883,Mariannepad, 5245 PC, Rosmalen,https://waarneming.nl/observation/374311144/
"POINT (5.51052 51.42702)",51.42702,5.51052,Sint Petrus Canisiuslaan, 5645 GC, Eindhoven,https://waarneming.nl/observation/374330956/
"POINT (5.71882 51.38092)",51.38092,5.71882,Keizerstraat, 5711 TZ, Someren,https://waarneming.nl/observation/374346832/
"POINT (4.98823 51.59105)",51.59105,4.98823,Mantingestraat, 5045 KV, Tilburg,https://waarneming.nl/observation/374337402/
"POINT (5.05936 51.55288)",51.55288,5.05936,Drossaard van Wesepstraat, 5037 NJ, Tilburg,https://waarneming.nl/observation/374338182/
"POINT (5.71894 51.38066)",51.38066,5.71894,Keizerstraat, 5711 TV, Someren,https://waarneming.nl/observation/374346347/
"POINT (4.37651 51.59989)",51.59989,4.37651,Zuidzeedijk, 4671 TS, Dinteloord,https://waarneming.nl/observation/374358334/
"POINT (4.65228 51.5546)",51.55460,4.65228,Lazerijstraat, 4873 ND, Etten-Leur,https://waarneming.nl/observation/374461286/
"POINT (5.15071 51.61218)",51.61218,5.15071,Perweide, 5071 AC, Udenhout,https://waarneming.nl/observation/374477581/
"POINT (4.53457 51.58375)",51.58375,4.53457,De Blikken, 4731 WK, Oudenbosch,https://waarneming.nl/observation/374461044/
"POINT (5.04819 51.54373)",51.54373,5.04819,Swalm, 5032 EL, Tilburg,https://waarneming.nl/observation/374496750/
"POINT (4.42895 51.60626)",51.60626,4.42895,Gastelsedijk West, 4754 RA, Stampersgat,https://waarneming.nl/observation/374407610/
"POINT (4.43152 51.677)",51.67700,4.43152,Koningin Emmastraat, 4797 HK, Helwijk,https://waarneming.nl/observation/374409861/
"POINT (4.58809 51.64356)",51.64356,4.58809,Akkerwindestraat, 4761 ZG, Zevenbergen,https://waarneming.nl/observation/374426900/
