WKT,latitude,longitude,street,postalcode,city,description
"POINT (5.95326 51.0511)",51.05110,5.95326,Op de Driessen, 6104 AV, Koningsbosch,https://waarneming.nl/observation/380264644/
"POINT (6.01959 51.39445)",51.39445,6.01959,Frankrijkweg, 5975 PC, Sevenum,https://waarneming.nl/observation/379957281/
"POINT (5.67197 50.85263)",50.85263,5.67197,Vaubanstraat, 6217 LK, Maastricht,https://waarneming.nl/observation/379826598/
"POINT (5.70823 50.85348)",50.85348,5.70823,Professor Mullerstraat, 6224 BE, Maastricht,https://waarneming.nl/observation/379855655/
"POINT (5.76071 50.96301)",50.96301,5.76071,Kapelbergweg, 6171 GZ, Stein,https://waarneming.nl/observation/379817553/
"POINT (5.96728 50.93768)",50.93768,5.96728,Händelstraat, 6443 EA, Brunssum,https://waarneming.nl/observation/379818716/
"POINT (6.01042 51.63572)",51.63572,6.01042,Quinveldweg, 5851 DC, Afferden,https://waarneming.nl/observation/380246018/
"POINT (5.90737 51.24179)",51.24179,5.90737,Aan de Watermolen, 6093 NB, Heythuysen,https://waarneming.nl/observation/379848945/
"POINT (5.79871 50.77091)",50.77091,5.79871,A g'n Berg, 6255 NE, Noorbeek,https://waarneming.nl/observation/379871579/
"POINT (5.95438 51.21748)",51.21748,5.95438,Peter Schreursweg, 6081 PE, Haelen,https://waarneming.nl/observation/379858359/
"POINT (5.91979 51.15503)",51.15503,5.91979,Verbindingsweg, 6051 KZ, Brachterbeek,https://waarneming.nl/observation/380264731/
"POINT (5.70835 50.85296)",50.85296,5.70835,Professor Mullerstraat, 6224 BE, Maastricht,https://waarneming.nl/observation/380106659/
"POINT (5.65963 50.85674)",50.85674,5.65963,Forcadentstraat, 6217 AD, Maastricht,https://waarneming.nl/observation/380112046/
"POINT (6.04042 51.55594)",51.55594,6.04042,Sint Wilbertsweg, 5862 AL, Geijsteren,https://waarneming.nl/observation/379953492/
"POINT (6.19469 51.3669)",51.36690,6.19469,Karel van Egmondstraat, 5913 CM, Blerick,https://waarneming.nl/observation/379888319/
"POINT (5.79898 50.78535)",50.78535,5.79898,Burgemeester Beckersweg, 6261 NZ, Mheer,https://waarneming.nl/observation/379908768/
"POINT (5.72125 50.8501)",50.85010,5.72125,Reinier Langhalsstraat, 6226 DP, Maastricht,https://waarneming.nl/observation/380101931/
"POINT (5.76488 50.86746)",50.86746,5.76488,Bodemsweg, 6225 ND, Rothem,https://waarneming.nl/observation/379893168/
"POINT (5.83795 51.15969)",51.15969,5.83795,Kessenicherweg, 6017 AA, Thorn,https://waarneming.nl/observation/379989706/
"POINT (5.78639 50.82641)",50.82641,5.78639,Koebergweg, 6267 NT, Cadier en Keer,https://waarneming.nl/observation/380073747/
"POINT (5.90793 50.91582)",50.91582,5.90793,Wingerdweg, 6432 HK, Heerlen,https://waarneming.nl/observation/379943413/
"POINT (5.84317 50.79671)",50.79671,5.84317,Oude Luikerweg, 6274 NL, Reijmerstok,https://waarneming.nl/observation/379938361/
"POINT (5.77194 50.82356)",50.82356,5.77194,Duistersteeg, 6267 AH, Cadier en Keer,https://waarneming.nl/observation/379918354/
"POINT (6.00414 51.21384)",51.21384,6.00414,Zandstraat, 6041 AM, Roermond,https://waarneming.nl/observation/379922996/
"POINT (5.9603 50.91162)",50.91162,5.96030,Litscherboord, 6413 AW, Heerlen,https://waarneming.nl/observation/379929488/
"POINT (6.1676 51.3625)",51.36250,6.16760,Antoniusstraat, 5912 CL, Blerick,https://waarneming.nl/observation/379965911/
"POINT (6.13051 51.33162)",51.33162,6.13051,Middeltweg, 5935 VJ, Steyl,https://waarneming.nl/observation/379978745/
"POINT (6.00814 50.86485)",50.86485,6.00814,Leon Biessenstraat, 6418 TL, Heerlen,https://waarneming.nl/observation/380017409/
"POINT (5.74845 50.88622)",50.88622,5.74845,Charles Eijckstraat, 6231 GZ, Rothem,https://waarneming.nl/observation/379962132/
"POINT (5.71128 51.25283)",51.25283,5.71128,Maria Wijngaard, 6001 BK, Weert,https://waarneming.nl/observation/379965828/
"POINT (5.88672 50.90348)",50.90348,5.88672,Swierderkerkweg, 6363 CJ, Wijnandsrade,https://waarneming.nl/observation/380003861/
"POINT (5.85797 50.99667)",50.99667,5.85797,Monseigneur Claessensstraat, 6131 AH, Sittard,https://waarneming.nl/observation/379971603/
"POINT (5.65164 50.83803)",50.83803,5.65164,Vulcanushof, 6215 RT, Maastricht,https://waarneming.nl/observation/379970797/
"POINT (6.15843 51.38649)",51.38649,6.15843,Rijnaakkade, 5928 PT, Blerick,https://waarneming.nl/observation/380653820/
"POINT (5.96232 50.93243)",50.93243,5.96232,Wieënweg, 6445 CE, Brunssum,https://waarneming.nl/observation/379975955/
"POINT (6.11345 51.34273)",51.34273,6.11345,Galeiweg, 5991 RD, Baarlo,https://waarneming.nl/observation/379978118/
"POINT (5.90825 51.24184)",51.24184,5.90825,,6093 NB, Heythuysen,https://waarneming.nl/observation/380859879/
"POINT (5.98505 50.92316)",50.92316,5.98505,Schaapskooiweg, 6414 EL, Heerlen,https://waarneming.nl/observation/380039760/
"POINT (6.14215 51.34511)",51.34511,6.14215,Muntstraat, 5931 LV, Tegelen,https://waarneming.nl/observation/379994804/
"POINT (5.75919 50.96508)",50.96508,5.75919,Kruisstraat, 6171 GH, Stein,https://waarneming.nl/observation/380130382/
"POINT (5.98606 51.33348)",51.33348,5.98606,Industrieterrein Panningen, 5981 NH, Panningen,https://waarneming.nl/observation/380000317/
"POINT (5.9906 50.88174)",50.88174,5.99060,Molenberglaan, 6416 EK, Heerlen,https://waarneming.nl/observation/380002259/
"POINT (6.09305 51.49633)",51.49633,6.09305,Kloosterstraat, 5865 AA, Tienray,https://waarneming.nl/observation/380012896/
"POINT (5.76309 50.79384)",50.79384,5.76309,Eindstraat, 6265 AD, Sint Geertruid,https://waarneming.nl/observation/380027391/
"POINT (5.74012 50.89862)",50.89862,5.74012,Catharina Daemenstraat, 6241 EJ, Bunde,https://waarneming.nl/observation/380042847/
"POINT (5.66566 50.86404)",50.86404,5.66566,Effileursdonk, 6218 GC, Maastricht,https://waarneming.nl/observation/380099701/
"POINT (5.96223 51.12879)",51.12879,5.96223,Broekweg, 6065 NK, Montfort,https://waarneming.nl/observation/380105635/
"POINT (5.87918 51.75371)",51.75371,5.87918,Slakkehuis, 6585 XA, Mook,https://waarneming.nl/observation/380171518/
"POINT (5.96993 51.6873)",51.68730,5.96993,Paesplasweg, 6591 MH, Gennep,https://waarneming.nl/observation/380081882/
"POINT (6.00869 50.86879)",50.86879,6.00869,Judeastraat, 6418 GH, Heerlen,https://waarneming.nl/observation/380083090/
"POINT (5.92546 50.93113)",50.93113,5.92546,Weijenbergstraat, 6431 EB, Heerlen,https://waarneming.nl/observation/380086290/
"POINT (5.8926 50.86237)",50.86237,5.89260,Sint Gillisstraat, 6312 AE, Ransdaal,https://waarneming.nl/observation/380190768/
"POINT (6.02501 50.87955)",50.87955,6.02501,Overstehofweg, 6372 VG, Landgraaf,https://waarneming.nl/observation/380386004/
"POINT (5.95133 50.9093)",50.90930,5.95133,Westerstraat, 6413 BN, Heerlen,https://waarneming.nl/observation/380096544/
"POINT (5.87045 51.76127)",51.76127,5.87045,Rijksweg, 6584 AA, Molenhoek,https://waarneming.nl/observation/380103693/
"POINT (6.04099 51.42699)",51.42699,6.04099,Spoorstraat, 5975 RK, Sevenum,https://waarneming.nl/observation/380127514/
"POINT (5.79651 50.78377)",50.78377,5.79651,Leemstraat, 6261 NX, Mheer,https://waarneming.nl/observation/380155654/
"POINT (6.05853 50.88761)",50.88761,6.05853,Monseigneur Nolensplein, 6471 AG, Eygelshoven,https://waarneming.nl/observation/380674525/
"POINT (6.01768 50.87153)",50.87153,6.01768,Meidoornpad, 6372 SZ, Landgraaf,https://waarneming.nl/observation/380210930/
"POINT (6.02701 50.91249)",50.91249,6.02701,Jurgenslaan, 6373 GK, Landgraaf,https://waarneming.nl/observation/380194177/
"POINT (5.95626 50.90635)",50.90635,5.95626,Vrank, 6412 PG, Heerlen,https://waarneming.nl/observation/380272514/
"POINT (5.90352 50.81566)",50.81566,5.90352,Rijksweg, 6271 NC, Gulpen,https://waarneming.nl/observation/380296867/
"POINT (5.8306 51.08009)",51.08009,5.83060,Oud Roosteren, 6116 AC, Roosteren,https://waarneming.nl/observation/380158044/
"POINT (5.72411 51.26399)",51.26399,5.72411,Scheepsbouwkade, 6001 DA, Weert,https://waarneming.nl/observation/380158988/
"POINT (5.72151 51.26758)",51.26758,5.72151,Edisonlaan, 6003 CM, Weert,https://waarneming.nl/observation/380160637/
"POINT (6.01011 50.86946)",50.86946,6.01011,Palestinastraat, 6418 HP, Heerlen,https://waarneming.nl/observation/380180980/
"POINT (6.18428 51.37333)",51.37333,6.18428,Laaghuissingel, 5913 ES, Blerick,https://waarneming.nl/observation/380217319/
"POINT (5.76783 50.8288)",50.82880,5.76783,Burgemeester Huybenstraat, 6267 CL, Cadier en Keer,https://waarneming.nl/observation/380216017/
"POINT (5.66891 50.85388)",50.85388,5.66891,August Flamentstraat, 6217 HX, Maastricht,https://waarneming.nl/observation/380309361/
"POINT (5.87548 50.8808)",50.88080,5.87548,Brandenburg, 6343 DH, Termaar,https://waarneming.nl/observation/380250776/
"POINT (6.0559 51.44767)",51.44767,6.05590,Doctor van de Meerendonkstraat, 5961 HX, Horst,https://waarneming.nl/observation/380231681/
"POINT (5.79482 50.92678)",50.92678,5.79482,Geverikerweg, 6191 RD, Geverik,https://waarneming.nl/observation/380236700/
"POINT (5.77393 51.03423)",51.03423,5.77393,Kuppelkovenderstraat, 6127 CR, Grevenbicht,https://waarneming.nl/observation/380234110/
"POINT (6.0135 51.1984)",51.19840,6.01350,Dokter Molplein, 6042 WJ, Roermond,https://waarneming.nl/observation/380232569/
"POINT (5.95143 50.87813)",50.87813,5.95143,Heerlerweg, 6367 AJ, Kunrade,https://waarneming.nl/observation/380234544/
"POINT (5.73262 50.85113)",50.85113,5.73262,Bergerstraat, 6226 NB, Maastricht,https://waarneming.nl/observation/380310956/
"POINT (6.00525 50.76315)",50.76315,6.00525,Gemmenicherweg, 6291 BS, Vaals,https://waarneming.nl/observation/380361733/
"POINT (5.97083 51.68608)",51.68608,5.97083,Rijksvluchthaven, 6598 BM, Heijen,https://waarneming.nl/observation/380246000/
"POINT (5.99187 51.18435)",51.18435,5.99187,Kapellerlaan, 6045 AH, Roermond,https://waarneming.nl/observation/380236380/
"POINT (5.83506 50.96828)",50.96828,5.83506,Beekhoverstraat, 6166 AB, Geleen,https://waarneming.nl/observation/380567488/
"POINT (5.92803 51.73651)",51.73651,5.92803,Rijksweg, 6586 AL, Plasmolen,https://waarneming.nl/observation/380245992/
"POINT (5.80713 50.77142)",50.77142,5.80713,Wesch, 6255 NH, Noorbeek,https://waarneming.nl/observation/380239118/
"POINT (6.00478 51.1927)",51.19270,6.00478,Oranjelaan, 6042 BC, Roermond,https://waarneming.nl/observation/380240542/
"POINT (5.88524 51.49689)",51.49689,5.88524,Deurneseweg, 5813 AC, Ysselsteyn,https://waarneming.nl/observation/380242150/
"POINT (5.97933 51.52835)",51.52835,5.97933,Stationsweg, 5802 AB, Venray,https://waarneming.nl/observation/380245778/
"POINT (5.87899 50.96965)",50.96965,5.87899,Wanenberg, 6151 NR, Munstergeleen,https://waarneming.nl/observation/380244174/
"POINT (5.95514 50.93223)",50.93223,5.95514,De Weggebekker, 6413 NR, Heerlen,https://waarneming.nl/observation/380249423/
"POINT (6.01362 51.71359)",51.71359,6.01362,Broekstraat, 6599 CH, Ven-Zelderheide,https://waarneming.nl/observation/380283761/
"POINT (5.89253 51.09973)",51.09973,5.89253,Isabellastraat, 6102 CL, Pey,https://waarneming.nl/observation/380258637/
"POINT (5.78077 50.8097)",50.80970,5.78077,Honthemerweg, 6251 NM, Eckelrade,https://waarneming.nl/observation/380260709/
"POINT (5.74104 51.26043)",51.26043,5.74104,Leukerstraat, 6004 RD, Weert,https://waarneming.nl/observation/380269508/
"POINT (5.72174 51.26705)",51.26705,5.72174,Edisonlaan, 6003 DB, Weert,https://waarneming.nl/observation/380296741/
"POINT (5.72993 50.87604)",50.87604,5.72993,Kruisdonk, 6222 PH, Maastricht,https://waarneming.nl/observation/380300590/
"POINT (5.69311 50.8148)",50.81480,5.69311,Lage Kanaaldijk, 6212 NA, Maastricht,https://waarneming.nl/observation/380321002/
"POINT (5.69604 51.26236)",51.26236,5.69604,Eindhovenseweg, 6002 XL, Weert,https://waarneming.nl/observation/380342562/
"POINT (5.86797 51.02428)",51.02428,5.86797,Nieuwstadterweg, 6136 KN, Sittard,https://waarneming.nl/observation/380296866/
"POINT (5.72783 50.87611)",50.87611,5.72783,Weert, 6222 PH, Maastricht,https://waarneming.nl/observation/380295731/
"POINT (5.76233 50.9689)",50.96890,5.76233,Tossaintsstraat, 6171 HN, Stein,https://waarneming.nl/observation/380297268/
"POINT (5.77568 50.86028)",50.86028,5.77568,Rijksweg, 6325 AA, Berg en Terblijt,https://waarneming.nl/observation/380297735/
"POINT (5.88255 51.26591)",51.26591,5.88255,Aan het Broek, 6093 NV, Heythuysen,https://waarneming.nl/observation/380329186/
"POINT (5.88016 51.77348)",51.77348,5.88016,Beukenlaan, 6584 CR, Molenhoek,https://waarneming.nl/observation/380312631/
"POINT (5.76096 50.83579)",50.83579,5.76096,Bemelerweg, 6267 DD, Cadier en Keer,https://waarneming.nl/observation/380328973/
"POINT (5.8205 50.90117)",50.90117,5.82050,Bekerbaan, 6333 EH, Schimmert,https://waarneming.nl/observation/380832298/
"POINT (6.04212 51.42704)",51.42704,6.04212,Stationsstraat, 5963 AC, Hegelsom,https://waarneming.nl/observation/380592705/
"POINT (5.77739 50.90433)",50.90433,5.77739,Groot Berghem, 6235 BK, Ulestraten,https://waarneming.nl/observation/380316982/
"POINT (6.02416 50.89786)",50.89786,6.02416,Eijkhagenlaan, 6371 XA, Landgraaf,https://waarneming.nl/observation/380447136/
"POINT (5.88193 50.83928)",50.83928,5.88193,Kerkpad, 6321 PD, Wijlre,https://waarneming.nl/observation/380323624/
"POINT (5.9856 50.96167)",50.96167,5.98560,Bouwbergstraat, 6451 GR, Schinveld,https://waarneming.nl/observation/380336269/
"POINT (5.91988 50.82647)",50.82647,5.91988,Piepertweg, 6287 AD, Eys,https://waarneming.nl/observation/380364769/
"POINT (5.66899 50.86521)",50.86521,5.66899,Van Akenweg, 6218 HN, Maastricht,https://waarneming.nl/observation/380347246/
"POINT (5.85091 51.00591)",51.00591,5.85091,Zwaanstraat, 6135 EL, Sittard,https://waarneming.nl/observation/380347135/
"POINT (5.95337 50.89822)",50.89822,5.95337,Gerard Holtlaan, 6412 ZD, Heerlen,https://waarneming.nl/observation/380347721/
"POINT (5.84764 51.0059)",51.00590,5.84764,Havikstraat, 6135 ED, Sittard,https://waarneming.nl/observation/380347935/
"POINT (6.00947 51.16026)",51.16026,6.00947,Johan Frisolaan, 6074 AN, Melick,https://waarneming.nl/observation/380380140/
"POINT (6.008 51.15941)",51.15941,6.00800,Heinsbergerweg, 6074 AL, Melick,https://waarneming.nl/observation/380382072/
"POINT (5.88942 51.1)",51.10000,5.88942,Clarastraat, 6102 CE, Pey,https://waarneming.nl/observation/380392478/
"POINT (5.86896 51.10249)",51.10249,5.86896,Peijerstraat, 6101 GA, Pey,https://waarneming.nl/observation/380381341/
"POINT (5.76165 50.90007)",50.90007,5.76165,Nieuwe Vliekerweg, 6235 NM, Ulestraten,https://waarneming.nl/observation/380383252/
"POINT (5.69529 50.8244)",50.82440,5.69529,Lage Kanaaldijk, 6212 NG, Maastricht,https://waarneming.nl/observation/380547385/
"POINT (6.15819 51.38564)",51.38564,6.15819,Rijnaakkade, 5928 PT, Blerick,https://waarneming.nl/observation/380435128/
"POINT (5.97618 50.8786)",50.87860,5.97618,Petroniusstraat, 6417 VL, Heerlen,https://waarneming.nl/observation/380387094/
"POINT (5.78244 51.01411)",51.01411,5.78244,Hoogenbergweg, 6129 LC, Berg aan de Maas,https://waarneming.nl/observation/380396079/
"POINT (5.93938 50.91925)",50.91925,5.93938,Demstraat, 6431 TD, Heerlen,https://waarneming.nl/observation/380397186/
"POINT (6.19325 51.36685)",51.36685,6.19325,Karel van Egmondstraat, 5913 CM, Blerick,https://waarneming.nl/observation/380397788/
"POINT (5.97365 50.88591)",50.88591,5.97365,Valkenburgerweg, 6411 BM, Heerlen,https://waarneming.nl/observation/380398778/
"POINT (5.95312 50.8993)",50.89930,5.95312,Jan Pauwstraat, 6412 ZT, Heerlen,https://waarneming.nl/observation/380410831/
"POINT (5.72567 50.8643)",50.86430,5.72567,Severenstraat, 6225 DA, Maastricht,https://waarneming.nl/observation/380409046/
"POINT (6.01615 50.76946)",50.76946,6.01615,Bosstraat, 6291 CG, Vaals,https://waarneming.nl/observation/380418463/
"POINT (5.96691 51.51562)",51.51562,5.96691,Langstraat, 5801 RH, Venray,https://waarneming.nl/observation/380418163/
"POINT (5.83049 50.95139)",50.95139,5.83049,Beneluxlaan, 6164 EX, Geleen,https://waarneming.nl/observation/380419060/
"POINT (5.81898 50.92898)",50.92898,5.81898,Hubertusstraat, 6191 PB, Genhout,https://waarneming.nl/observation/380431997/
"POINT (5.82081 50.92888)",50.92888,5.82081,Pastoor Hutschemakersstraat, 6191 NK, Genhout,https://waarneming.nl/observation/380432938/
"POINT (5.98726 51.52766)",51.52766,5.98726,D'n Herk, 5803 DM, Venray,https://waarneming.nl/observation/380423588/
"POINT (5.88867 51.00945)",51.00945,5.88867,Tudderenderweg, 6137 LB, Sittard,https://waarneming.nl/observation/380440938/
"POINT (5.75641 50.96787)",50.96787,5.75641,Beelenberg, 6171 GN, Stein,https://waarneming.nl/observation/380433415/
"POINT (5.73729 51.25966)",51.25966,5.73729,Leukerstraat, 6004 RE, Weert,https://waarneming.nl/observation/380453943/
"POINT (5.68777 51.26162)",51.26162,5.68777,Hillenraad, 6002 VV, Weert,https://waarneming.nl/observation/380457385/
"POINT (5.74097 51.25998)",51.25998,5.74097,Kraanweg, 6004 RC, Weert,https://waarneming.nl/observation/380461659/
"POINT (5.98019 50.89907)",50.89907,5.98019,Heldevierlaan, 6415 SB, Heerlen,https://waarneming.nl/observation/380452078/
"POINT (5.97349 50.89244)",50.89244,5.97349,,6412 XA, Heerlen,https://waarneming.nl/observation/380452044/
"POINT (5.73001 50.87986)",50.87986,5.73001,Weert, 6222 PG, Maastricht,https://waarneming.nl/observation/380508430/
"POINT (5.80924 50.76722)",50.76722,5.80924,Boyeweg, 6255 AD, Noorbeek,https://waarneming.nl/observation/380496754/
"POINT (5.78205 50.97624)",50.97624,5.78205,Nijverheidsweg, 6171 AZ, Stein,https://waarneming.nl/observation/380454579/
"POINT (5.70879 50.84734)",50.84734,5.70879,Scharnerweg, 6224 JE, Maastricht,https://waarneming.nl/observation/380552538/
"POINT (6.04933 51.41564)",51.41564,6.04933,Grubbenvorsterweg, 5975 RA, Sevenum,https://waarneming.nl/observation/380456378/
"POINT (5.75084 51.28011)",51.28011,5.75084,Populierenstraat, 6031 XR, Budschop,https://waarneming.nl/observation/380459034/
"POINT (5.8813 50.91469)",50.91469,5.88130,Mariastraat, 6361 CN, Nuth,https://waarneming.nl/observation/380462007/
"POINT (5.81623 50.90835)",50.90835,5.81623,Langstraat, 6333 CG, Schimmert,https://waarneming.nl/observation/380478649/
"POINT (5.71645 50.87009)",50.87009,5.71645,Galjoenweg, 6222 ND, Maastricht,https://waarneming.nl/observation/380985738/
"POINT (5.98495 51.31749)",51.31749,5.98495,Pastoor Hoemoetstraat, 5988 KP, Helden,https://waarneming.nl/observation/380645957/
"POINT (5.71103 51.18907)",51.18907,5.71103,Horsterweg, 6039 GC, Stramproy,https://waarneming.nl/observation/380467619/
"POINT (5.67536 50.82861)",50.82861,5.67536,Mergelweg, 6212 NK, Maastricht,https://waarneming.nl/observation/380527739/
"POINT (5.78846 51.27571)",51.27571,5.78846,Visdijk, 6034 SZ, Nederweert-Eind,https://waarneming.nl/observation/381149657/
"POINT (5.93252 50.92531)",50.92531,5.93252,Aldenhofstraat, 6431 KA, Heerlen,https://waarneming.nl/observation/380692558/
"POINT (5.88303 50.81284)",50.81284,5.88303,Rijksweg, 6271 DB, Gulpen,https://waarneming.nl/observation/380515765/
"POINT (5.97845 50.94699)",50.94699,5.97845,Steenbergstraat, 6442 XN, Brunssum,https://waarneming.nl/observation/380508367/
"POINT (5.84126 50.88687)",50.88687,5.84126,Kleingenhoutersteeg, 6336 PA, Hulsberg,https://waarneming.nl/observation/380480657/
"POINT (5.88109 51.10701)",51.10701,5.88109,Zilversparstraat, 6101 LB, Pey,https://waarneming.nl/observation/380482044/
"POINT (6.03354 51.30188)",51.30188,6.03354,Keizersbaan, 5995 SE, Kessel,https://waarneming.nl/observation/380484103/
"POINT (6.0173 50.90685)",50.90685,6.01730,Oude Landgraaf, 6373 BC, Landgraaf,https://waarneming.nl/observation/380482982/
"POINT (5.71465 51.2345)",51.23450,5.71465,Keenterstraat, 6006 PW, Weert,https://waarneming.nl/observation/380485172/
"POINT (6.02848 50.86818)",50.86818,6.02848,Singelweg, 6467 CG, Kerkrade,https://waarneming.nl/observation/380507593/
"POINT (6.00371 51.39792)",51.39792,6.00371,Helenaveenseweg, 5975 MS, Sevenum,https://waarneming.nl/observation/380494457/
"POINT (5.83849 50.92776)",50.92776,5.83849,Dorpstraat, 6176 AE, Spaubeek,https://waarneming.nl/observation/380496330/
"POINT (6.13543 51.32179)",51.32179,6.13543,Leijgraafweg, 5951 HC, Belfeld,https://waarneming.nl/observation/380608843/
"POINT (5.69246 50.83375)",50.83375,5.69246,Recollectenweg, 6212 AH, Maastricht,https://waarneming.nl/observation/380578585/
"POINT (5.68386 50.86652)",50.86652,5.68386,Industrieweg, 6219 NM, Borgharen,https://waarneming.nl/observation/380520134/
"POINT (6.02958 51.22655)",51.22655,6.02958,Asseltsestraat, 6071 BS, Boukoul,https://waarneming.nl/observation/380519081/
"POINT (5.68231 50.83938)",50.83938,5.68231,Kalfstraat, 6212 GW, Maastricht,https://waarneming.nl/observation/380603957/
"POINT (5.69649 50.83335)",50.83335,5.69649,Hoge Kanaaldijk, 6212 XP, Maastricht,https://waarneming.nl/observation/380605978/
"POINT (5.87911 50.90559)",50.90559,5.87911,Koningsgraven, 6363 BD, Wijnandsrade,https://waarneming.nl/observation/380521388/
"POINT (5.71829 51.19804)",51.19804,5.71829,Industrieweg, 6039 AP, Stramproy,https://waarneming.nl/observation/380529050/
"POINT (5.68645 50.85272)",50.85272,5.68645,Apostelengang, 6211 XE, Maastricht,https://waarneming.nl/observation/380611497/
"POINT (6.06709 50.88568)",50.88568,6.06709,Tichelstraat, 6464 GV, Kerkrade,https://waarneming.nl/observation/380561345/
"POINT (5.93918 51.16029)",51.16029,5.93918,Weerddries, 6067 BL, Linne,https://waarneming.nl/observation/380535270/
"POINT (5.99059 50.83936)",50.83936,5.99059,Rolduckerweg, 6369 HH, Simpelveld,https://waarneming.nl/observation/380538460/
"POINT (5.95428 50.89725)",50.89725,5.95428,Dudoklaan, 6412 ZC, Heerlen,https://waarneming.nl/observation/380540158/
"POINT (5.71941 50.83194)",50.83194,5.71941,Haspengouw, 6227 RM, Maastricht,https://waarneming.nl/observation/380775506/
"POINT (5.79456 50.87304)",50.87304,5.79456,Sint Gerlach, 6301 JD, Houthem,https://waarneming.nl/observation/380543534/
"POINT (5.97214 50.87041)",50.87041,5.97214,Henri Dunantstraat, 6419 PB, Heerlen,https://waarneming.nl/observation/380545958/
"POINT (5.98652 51.3223)",51.32230,5.98652,Schoutenring, 5981 DS, Panningen,https://waarneming.nl/observation/380560578/
"POINT (5.96878 50.88031)",50.88031,5.96878,Pijnsweg, 6419 CJ, Heerlen,https://waarneming.nl/observation/380757408/
"POINT (5.8271 50.95142)",50.95142,5.82710,Europalaan, 6164 ET, Geleen,https://waarneming.nl/observation/380549446/
"POINT (5.82893 50.95417)",50.95417,5.82893,Rossinistraat, 6164 CK, Geleen,https://waarneming.nl/observation/380550091/
"POINT (5.88475 51.24881)",51.24881,5.88475,Belenbroeklaan, 6093 BT, Heythuysen,https://waarneming.nl/observation/380553848/
"POINT (5.88212 50.98399)",50.98399,5.88212,Steinervoetpad, 6132 KA, Sittard,https://waarneming.nl/observation/380554150/
"POINT (6.17983 51.47465)",51.47465,6.17983,Maasstraat, 5944 CD, Arcen,https://waarneming.nl/observation/380772056/
"POINT (5.94787 51.05741)",51.05741,5.94787,Molenweg, 6104 AH, Koningsbosch,https://waarneming.nl/observation/380635253/
"POINT (5.88536 51.01205)",51.01205,5.88536,Tudderenderweg, 6137 LA, Sittard,https://waarneming.nl/observation/380574234/
"POINT (6.18172 51.39019)",51.39019,6.18172,Simon Stevinstraat, 5916 PZ, Blerick,https://waarneming.nl/observation/380580315/
"POINT (5.76648 50.95463)",50.95463,5.76648,Elserveldstraat, 6181 KA, Elsloo,https://waarneming.nl/observation/380664871/
"POINT (5.86926 51.09935)",51.09935,5.86926,Drukkerstraat, 6101 GP, Pey,https://waarneming.nl/observation/380634921/
"POINT (5.94309 51.18938)",51.18938,5.94309,Maasstraat, 6049 CC, Herten,https://waarneming.nl/observation/380578155/
"POINT (5.7833 50.97605)",50.97605,5.78330,Nijverheidsweg, 6171 AZ, Stein,https://waarneming.nl/observation/380603558/
"POINT (5.76563 50.79262)",50.79262,5.76563,Linderweg, 6265 ND, Sint Geertruid,https://waarneming.nl/observation/380601187/
"POINT (6.0666 50.88694)",50.88694,6.06660,Tichelstraat, 6464 ES, Kerkrade,https://waarneming.nl/observation/380585457/
"POINT (5.92343 51.16692)",51.16692,5.92343,Stuwbrugpad, 6067 BJ, Linne,https://waarneming.nl/observation/380592009/
"POINT (5.88481 50.87116)",50.87116,5.88481,'t Böschke, 6343 CT, Termaar,https://waarneming.nl/observation/380583218/
"POINT (6.03304 50.88458)",50.88458,6.03304,Rouenhof, 6372 PW, Landgraaf,https://waarneming.nl/observation/380904339/
"POINT (6.13617 51.32427)",51.32427,6.13617,Leijgraafweg, 5951 PB, Belfeld,https://waarneming.nl/observation/380600142/
"POINT (6.02483 50.87911)",50.87911,6.02483,Overstehofweg, 6372 VG, Landgraaf,https://waarneming.nl/observation/380904465/
"POINT (5.7903 50.94445)",50.94445,5.79030,Hoeferpark, 6191 BL, Beek,https://waarneming.nl/observation/380773206/
"POINT (5.85352 51.07303)",51.07303,5.85352,Louerstraat, 6114 MA, Dieteren,https://waarneming.nl/observation/380614396/
"POINT (5.88771 50.88049)",50.88049,5.88771,Putweg, 6343 PD, Termaar,https://waarneming.nl/observation/380610596/
"POINT (6.18117 51.38983)",51.38983,6.18117,Simon Stevinstraat, 5916 PZ, Blerick,https://waarneming.nl/observation/380612674/
"POINT (5.92143 50.93645)",50.93645,5.92143,Kasteelstraat, 6436 AP, Amstenrade,https://waarneming.nl/observation/380631385/
"POINT (5.71646 50.82655)",50.82655,5.71646,Steynboeckel, 6229 VM, Maastricht,https://waarneming.nl/observation/380748021/
"POINT (5.71203 51.26758)",51.26758,5.71203,Rosveld, 6003 BC, Weert,https://waarneming.nl/observation/380621481/
"POINT (5.75863 51.28055)",51.28055,5.75863,Randweg Zuid, 6031 SP, Budschop,https://waarneming.nl/observation/380621252/
"POINT (5.70577 51.2453)",51.24530,5.70577,Victor de Stuersstraat, 6006 BH, Weert,https://waarneming.nl/observation/380658351/
"POINT (5.9023 51.24763)",51.24763,5.90230,Biesstraat, 6093 AB, Heythuysen,https://waarneming.nl/observation/380728042/
"POINT (5.94332 50.91748)",50.91748,5.94332,Terhoevenderweg, 6413 EZ, Heerlen,https://waarneming.nl/observation/380766745/
"POINT (5.72975 51.25)",51.25000,5.72975,bandenpad, 6004 EX, Weert,https://waarneming.nl/observation/380655193/
