WKT,latitude,longitude,street,postalcode,city,description
"POINT (3.88464 51.50282)",51.50282,3.88464,Rommerswalestraat, 4461 ET, Goes,https://waarneming.nl/observation/373546578/
"POINT (4.03885 51.25879)",51.25879,4.03885,Oude Drydijck, 4564 RB, Sint Jansteen,https://waarneming.nl/observation/373858281/
"POINT (3.92675 51.65056)",51.65056,3.92675,Grachtweg, 4301 KJ, Zierikzee,https://waarneming.nl/observation/375618779/
"POINT (3.94789 51.47421)",51.47421,3.94789,Rijksweg, 4421 PT, Biezelinge,https://waarneming.nl/observation/373686292/
"POINT (3.60289 51.50221)",51.50221,3.60289,Seisweg, 4334 AK, Middelburg,https://waarneming.nl/observation/373727795/
"POINT (3.60616 51.47006)",51.47006,3.60616,Oosterscheldestraat, 4388 TZ, Oost-Souburg,https://waarneming.nl/observation/374593830/
"POINT (3.51055 51.56113)",51.56113,3.51055,Zuiverseweg, 4357 NM, Domburg,https://waarneming.nl/observation/375606930/
"POINT (3.91098 51.42503)",51.42503,3.91098,Molenstraat, 4433 AB, Hoedekenskerke,https://waarneming.nl/observation/375618960/
"POINT (3.90702 51.41999)",51.41999,3.90702,Waardweg, 4433 RW, Hoedekenskerke,https://waarneming.nl/observation/375626143/
"POINT (3.77103 51.4535)",51.45350,3.77103,Deken Tomaslaan, 4453 AK, 's-Heerenhoek,https://waarneming.nl/observation/375626471/
"POINT (3.94001 51.47963)",51.47963,3.94001,Dijkwelseweg, 4421 PN, Biezelinge,https://waarneming.nl/observation/373756231/
"POINT (3.92666 51.51809)",51.51809,3.92666,Kattendijksedijk, 4464 JN, Goes,https://waarneming.nl/observation/373757903/
"POINT (3.9968 51.5135)",51.51350,3.99680,Bonzijweg, 4424 AN, Wemeldinge,https://waarneming.nl/observation/373776757/
"POINT (3.75933 51.33028)",51.33028,3.75933,Lovenweg, 4542 NZ, Hoek,https://waarneming.nl/observation/374469164/
"POINT (3.96602 51.32578)",51.32578,3.96602,Bossestraat, 4581 BC, Vogelwaarde,https://waarneming.nl/observation/373810975/
"POINT (3.9145 51.42333)",51.42333,3.91450,Spoordijk, 4433 BJ, Hoedekenskerke,https://waarneming.nl/observation/373811542/
"POINT (3.61157 51.46755)",51.46755,3.61157,Esdoornstraat, 4388 PH, Oost-Souburg,https://waarneming.nl/observation/375620805/
"POINT (3.98365 51.5145)",51.51450,3.98365,Kerkweg, 4424 NT, Wemeldinge,https://waarneming.nl/observation/373922227/
"POINT (3.92802 51.47972)",51.47972,3.92802,Abbekindersezandweg, 4421 SB, Kloetinge,https://waarneming.nl/observation/373840037/
"POINT (3.83114 51.49261)",51.49261,3.83114,Wissekerkseweg, 4458 SH, 's-Heer Arendskerke,https://waarneming.nl/observation/373852762/
"POINT (3.48181 51.39303)",51.39303,3.48181,Zeeweg, 4503 PA, Groede,https://waarneming.nl/observation/373853842/
"POINT (3.58768 51.47045)",51.47045,3.58768,Vrijburgstraat, 4387 AH, Vlissingen,https://waarneming.nl/observation/373900346/
"POINT (3.72505 51.32448)",51.32448,3.72505,Braakmanweg, 4521 PV, Biervliet,https://waarneming.nl/observation/373873784/
"POINT (4.03737 51.44286)",51.44286,4.03737,Sluisweg, 4416 HA, Kruiningen,https://waarneming.nl/observation/373863982/
"POINT (3.83111 51.73501)",51.73501,3.83111,Kuijerdamseweg, 4322 NM, Scharendijke,https://waarneming.nl/observation/373882564/
"POINT (3.88757 51.49021)",51.49021,3.88757,Elvis Presleylaan, 4462 LA, Goes,https://waarneming.nl/observation/373915536/
"POINT (3.49406 51.34901)",51.34901,3.49406,Mosterdweg, 4501 PP, Oostburg,https://waarneming.nl/observation/375620958/
"POINT (3.55427 51.35563)",51.35563,3.55427,Dorpsplein, 4507 BH, Schoondijke,https://waarneming.nl/observation/375605154/
"POINT (3.80482 51.47201)",51.47201,3.80482,Westdijk, 4451 RD, Heinkenszand,https://waarneming.nl/observation/375613355/
"POINT (4.19606 51.56919)",51.56919,4.19606,Bou Kooijmanstraat, 4698 AL, Oud-Vossemeer,https://waarneming.nl/observation/377467131/
"POINT (3.44154 51.27598)",51.27598,3.44154,Ruiterskwartier, 4527 CR, Aardenburg,https://waarneming.nl/observation/373957051/
"POINT (3.44049 51.27607)",51.27607,3.44049,Haven, 4527 AC, Aardenburg,https://waarneming.nl/observation/373956523/
"POINT (4.05899 51.34817)",51.34817,4.05899,Boudeloodijk, 4586 RZ, Lamswaarde,https://waarneming.nl/observation/373955739/
"POINT (3.57866 51.45207)",51.45207,3.57866,Beatrixlaan, 4382 XH, Vlissingen,https://waarneming.nl/observation/374079976/
"POINT (4.10983 51.43338)",51.43338,4.10983,Oosterscheldestraat, 4413 CT, Krabbendijke,https://waarneming.nl/observation/374004505/
"POINT (3.91726 51.2643)",51.26430,3.91726,Kanaalkade, 4571 CL, Axel,https://waarneming.nl/observation/375626991/
"POINT (3.92217 51.26333)",51.26333,3.92217,Zonnemare, 4571 CW, Axel,https://waarneming.nl/observation/375626709/
"POINT (3.79005 51.23219)",51.23219,3.79005,Europalaan, 4551 VA, Sas van Gent,https://waarneming.nl/observation/375613038/
"POINT (3.65901 51.35987)",51.35987,3.65901,Zuidlangeweg, 4513 KE, Hoofdplaat,https://waarneming.nl/observation/374094091/
"POINT (3.93698 51.72689)",51.72689,3.93698,Kijkuitsedijk, 4316 PN, Zonnemaire,https://waarneming.nl/observation/374077497/
"POINT (3.74167 51.69349)",51.69349,3.74167,Irenestraat, 4328 BT, Haamstede,https://waarneming.nl/observation/374203131/
"POINT (4.02611 51.45103)",51.45103,4.02611,Röntgenstraat, 4416 DP, Kruiningen,https://waarneming.nl/observation/374222111/
"POINT (3.94847 51.47418)",51.47418,3.94847,Rijksweg, 4421 PT, Biezelinge,https://waarneming.nl/observation/375621669/
"POINT (3.63167 51.48645)",51.48645,3.63167,Willie Dixonstraat, 4337 PK, Middelburg,https://waarneming.nl/observation/374256495/
"POINT (3.60723 51.50319)",51.50319,3.60723,Seissingel, 4333 GV, Middelburg,https://waarneming.nl/observation/374203920/
"POINT (4.08482 51.66049)",51.66049,4.08482,Molenweg, 4311 RN, Bruinisse,https://waarneming.nl/observation/374205564/
"POINT (4.06774 51.63836)",51.63836,4.06774,Langeweg, 4311 RB, Bruinisse,https://waarneming.nl/observation/374513589/
"POINT (3.9836 51.6921)",51.69210,3.98360,Meester Pieter Moggestraat, 4315 AB, Dreischor,https://waarneming.nl/observation/374239068/
"POINT (4.08498 51.65862)",51.65862,4.08498,Langeweg, 4311 RB, Bruinisse,https://waarneming.nl/observation/374262733/
"POINT (4.07586 51.4413)",51.44130,4.07586,Lavendeldijk, 4415 AJ, Oostdijk,https://waarneming.nl/observation/374230387/
"POINT (3.90355 51.42615)",51.42615,3.90355,Molenstraat, 4433 AD, Hoedekenskerke,https://waarneming.nl/observation/374286418/
"POINT (3.62742 51.45401)",51.45401,3.62742,Rammekensweg, 4389 TS, Ritthem,https://waarneming.nl/observation/374293729/
"POINT (3.95999 51.48754)",51.48754,3.95999,Coxstraat, 4421 CZ, Biezelinge,https://waarneming.nl/observation/374317742/
"POINT (3.82644 51.28488)",51.28488,3.82644,Sluiskilpad, 4541 PL, Sluiskil,https://waarneming.nl/observation/374459821/
"POINT (3.81704 51.43867)",51.43867,3.81704,Noldijk, 4441 SL, Ovezande,https://waarneming.nl/observation/375627993/
"POINT (4.03846 51.44293)",51.44293,4.03846,Concordia, 4416 HC, Kruiningen,https://waarneming.nl/observation/375622061/
"POINT (3.59126 51.47067)",51.47067,3.59126,Vrijburgstraat, 4387 AJ, Vlissingen,https://waarneming.nl/observation/375607286/
"POINT (3.57056 51.4523)",51.45230,3.57056,Pioenlaan, 4382 PJ, Vlissingen,https://waarneming.nl/observation/374454508/
"POINT (3.97883 51.22561)",51.22561,3.97883,Tragel, 4576 EP, Koewacht,https://waarneming.nl/observation/374467923/
"POINT (4.07636 51.29193)",51.29193,4.07636,Klaver, 4561 TM, Hulst,https://waarneming.nl/observation/374485843/
"POINT (3.38216 51.3706)",51.37060,3.38216,Westduynen, 4506 GR, Cadzand-Bad,https://waarneming.nl/observation/374486776/
"POINT (3.89229 51.4891)",51.48910,3.89229,Duke Ellingtonlaan, 4462 LE, Goes,https://waarneming.nl/observation/374503340/
"POINT (3.6215 51.51539)",51.51539,3.62150,M.H. Boassonlaan, 4333 MH, Middelburg,https://waarneming.nl/observation/374504473/
"POINT (3.87131 51.43386)",51.43386,3.87131,Vreelandsedijk, 4434 NL, Kwadendamme,https://waarneming.nl/observation/374513264/
"POINT (4.11045 51.43291)",51.43291,4.11045,Oosterscheldestraat, 4413 CT, Krabbendijke,https://waarneming.nl/observation/374528445/
"POINT (3.80696 51.46845)",51.46845,3.80696,Flamingostraat, 4451 CH, Heinkenszand,https://waarneming.nl/observation/374615034/
"POINT (3.57984 51.46498)",51.46498,3.57984,Nieuwe Zuidbeekseweg, 4385 GP, Vlissingen,https://waarneming.nl/observation/374633655/
"POINT (3.75705 51.4546)",51.45460,3.75705,Borsselsedijk, 4453 RA, 's-Heerenhoek,https://waarneming.nl/observation/374586461/
"POINT (4.07069 51.25482)",51.25482,4.07069,Stroperstraat, 4565 EX, Kapellebrug,https://waarneming.nl/observation/374621388/
"POINT (3.4917 51.50041)",51.50041,3.49170,D. Koddelaan, 4374 ES, Zoutelande,https://waarneming.nl/observation/374625602/
"POINT (3.68259 51.52643)",51.52643,3.68259,Zilverenschorweg, 4341 TD, Arnemuiden,https://waarneming.nl/observation/374652990/
"POINT (3.49248 51.49995)",51.49995,3.49248,Bosweg, 4374 EL, Zoutelande,https://waarneming.nl/observation/374625287/
"POINT (4.05255 51.28585)",51.28585,4.05255,Liduinapark, 4561 JW, Hulst,https://waarneming.nl/observation/374639699/
"POINT (4.05058 51.46428)",51.46428,4.05058,Olzendedijk, 4416 RK, Kruiningen,https://waarneming.nl/observation/374660444/
"POINT (3.82645 51.28551)",51.28551,3.82645,Sluiskilpad, 4541 PJ, Sluiskil,https://waarneming.nl/observation/374692744/
"POINT (3.84756 51.31001)",51.31001,3.84756,Hogendijk, 4538 BD, Terneuzen,https://waarneming.nl/observation/374709426/
"POINT (3.39001 51.31269)",51.31269,3.39001,Sint Pieterstraat, 4524 AG, Sluis,https://waarneming.nl/observation/374713516/
"POINT (3.81774 51.53184)",51.53184,3.81774,Vliedbergstraat, 4471 CG, Oud-Sabbinge,https://waarneming.nl/observation/374726423/
"POINT (3.8927 51.20308)",51.20308,3.89270,Dorpsstraat, 4575 NC, Overslag,https://waarneming.nl/observation/374777124/
"POINT (3.73255 51.73202)",51.73202,3.73255,Oude Hoevepad, 4328 XZ, Burgh-Haamstede,https://waarneming.nl/observation/374922605/
"POINT (3.90853 51.26892)",51.26892,3.90853,Stationsstraat, 4571 LB, Axel,https://waarneming.nl/observation/374864720/
"POINT (3.68875 51.32435)",51.32435,3.68875,Steenovenweg, 4521 PJ, Biervliet,https://waarneming.nl/observation/374887307/
"POINT (3.90892 51.49938)",51.49938,3.90892,J.Q.C. Lenshoeklaan, 4481 BS, Kloetinge,https://waarneming.nl/observation/374909957/
"POINT (3.50956 51.56211)",51.56211,3.50956,Zuiverseweg, 4357 NM, Domburg,https://waarneming.nl/observation/374919400/
"POINT (3.62384 51.50219)",51.50219,3.62384,Smidsbolwerk, 4332 AA, Middelburg,https://waarneming.nl/observation/374979140/
"POINT (4.00552 51.45014)",51.45014,4.00552,Boomdijk, 4417 BG, Hansweert,https://waarneming.nl/observation/374947530/
"POINT (3.3865 51.31233)",51.31233,3.38650,Klokstraat, 4524 EJ, Sluis,https://waarneming.nl/observation/374965931/
"POINT (3.73438 51.68986)",51.68986,3.73438,Weeldeweg, 4328 NA, Burgh,https://waarneming.nl/observation/374974346/
"POINT (3.60364 51.5867)",51.58670,3.60364,Vroondijk, 4354 NN, Vrouwenpolder,https://waarneming.nl/observation/375018709/
"POINT (3.5496 51.38473)",51.38473,3.54960,Oude Rijksweg, 4511 PJ, Breskens,https://waarneming.nl/observation/374979472/
"POINT (3.99936 51.45182)",51.45182,3.99936,Zijpe, 4417 CN, Hansweert,https://waarneming.nl/observation/375050554/
"POINT (3.54766 51.39763)",51.39763,3.54766,Singel, 4511 XG, Breskens,https://waarneming.nl/observation/375015895/
"POINT (3.5644 51.4501)",51.45010,3.56440,Prins Bernhardlaan, 4382 AT, Vlissingen,https://waarneming.nl/observation/375028083/
"POINT (3.86085 51.31421)",51.31421,3.86085,Berkelstraat, 4535 CJ, Terneuzen,https://waarneming.nl/observation/375089361/
"POINT (3.88474 51.50162)",51.50162,3.88474,Zuidvlietstraat, 4461 GV, Goes,https://waarneming.nl/observation/377363754/
"POINT (3.58859 51.46347)",51.46347,3.58859,Westerzicht, 4385 AK, Vlissingen,https://waarneming.nl/observation/375120675/
"POINT (3.90815 51.21214)",51.21214,3.90815,Kromhoekseweg, 4575 ND, Overslag,https://waarneming.nl/observation/375109802/
"POINT (4.01906 51.58705)",51.58705,4.01906,Oudelandsedijk, 4696 RS, Stavenisse,https://waarneming.nl/observation/375106392/
"POINT (3.70153 51.56831)",51.56831,3.70153,Veerweg, 4493 AP, Kamperland,https://waarneming.nl/observation/375116095/
"POINT (3.88642 51.20061)",51.20061,3.88642,De Gebuurte, 4575 NB, Overslag,https://waarneming.nl/observation/375121206/
"POINT (3.8764 51.43046)",51.43046,3.87640,Siguitsedijk, 4434 NB, Kwadendamme,https://waarneming.nl/observation/375215860/
"POINT (3.97483 51.62038)",51.62038,3.97483,Schellewitseweg, 4305 RD, Ouwerkerk,https://waarneming.nl/observation/375148153/
"POINT (3.61169 51.50048)",51.50048,3.61169,Lombardstraat, 4331 AA, Middelburg,https://waarneming.nl/observation/375156123/
"POINT (3.94157 51.26925)",51.26925,3.94157,Hulsterseweg, 4571 RH, Axel,https://waarneming.nl/observation/375211336/
"POINT (3.91082 51.46161)",51.46161,3.91082,Langeweg, 4431 RP, 's-Gravenpolder,https://waarneming.nl/observation/375169872/
"POINT (3.77487 51.42155)",51.42155,3.77487,Korte Zuidweg, 4454 PV, Borssele,https://waarneming.nl/observation/377128553/
"POINT (3.83863 51.32221)",51.32221,3.83863,Oude Vaart, 4537 CA, Terneuzen,https://waarneming.nl/observation/375211383/
"POINT (4.0366 51.45039)",51.45039,4.03660,Rijksweg, 4416 BA, Kruiningen,https://waarneming.nl/observation/375234121/
"POINT (4.10806 51.54746)",51.54746,4.10806,Langeweg, 4694 BN, Scherpenisse,https://waarneming.nl/observation/375528048/
"POINT (4.21672 51.53893)",51.53893,4.21672,Hoogaarsstraat, 4691 JR, Tholen,https://waarneming.nl/observation/375528257/
"POINT (4.16447 51.61961)",51.61961,4.16447,Zijpestraat, 4675 CV, Sint Philipsland,https://waarneming.nl/observation/375528380/
"POINT (3.60334 51.468)",51.46800,3.60334,Dintelstraat, 4388 RD, Oost-Souburg,https://waarneming.nl/observation/375245042/
"POINT (3.9121 51.72453)",51.72453,3.91210,Boerendans, 4318 GB, Brouwershaven,https://waarneming.nl/observation/375241930/
"POINT (4.02814 51.38214)",51.38214,4.02814,Walsoordensestraat, 4588 KJ, Walsoorden,https://waarneming.nl/observation/375414725/
"POINT (3.59577 51.49223)",51.49223,3.59577,Adriaen Lauwereyszstraat, 4335 EH, Middelburg,https://waarneming.nl/observation/375370606/
"POINT (3.8162 51.69883)",51.69883,3.81620,Provincialeweg, 4327 SB, Serooskerke,https://waarneming.nl/observation/375425646/
"POINT (3.38851 51.31403)",51.31403,3.38851,Klokstraat, 4524 EJ, Sluis,https://waarneming.nl/observation/375393359/
"POINT (3.39222 51.31287)",51.31287,3.39222,Klokstraat, 4524 EJ, Sluis,https://waarneming.nl/observation/375395056/
"POINT (4.10274 51.32612)",51.32612,4.10274,Irisstraat, 4569 BC, Graauw,https://waarneming.nl/observation/375467634/
"POINT (4.12517 51.43315)",51.43315,4.12517,Noorddijk, 4413 AV, Krabbendijke,https://waarneming.nl/observation/375483431/
"POINT (3.51211 51.51078)",51.51078,3.51211,Kaasboerweg, 4365 NA, Meliskerke,https://waarneming.nl/observation/375461956/
"POINT (3.7749 51.30775)",51.30775,3.77490,Molendreef, 4542 NV, Hoek,https://waarneming.nl/observation/375452632/
"POINT (4.07138 51.25583)",51.25583,4.07138,Mechelen-Terneuzenwegel, 4567 BG, Kapellebrug,https://waarneming.nl/observation/375951482/
"POINT (3.6175 51.32627)",51.32627,3.61750,Stevinstraat, 4515 GA, IJzendijke,https://waarneming.nl/observation/375516187/
"POINT (3.4975 51.49937)",51.49937,3.49750,Noordendolfer, 4374 NA, Zoutelande,https://waarneming.nl/observation/375518633/
"POINT (3.59055 51.46967)",51.46967,3.59055,Winterlouwtje, 4387 AH, Vlissingen,https://waarneming.nl/observation/375896766/
"POINT (4.20309 51.53656)",51.53656,4.20309,Luchtenburgseweg, 4691 PA, Tholen,https://waarneming.nl/observation/375549246/
"POINT (4.20383 51.53721)",51.53721,4.20383,Luchtenburgseweg, 4691 PA, Tholen,https://waarneming.nl/observation/375566845/
"POINT (4.08939 51.57888)",51.57888,4.08939,Vierde Dijk, 4695 SH, Sint-Maartensdijk,https://waarneming.nl/observation/375566909/
"POINT (4.03698 51.44267)",51.44267,4.03698,Sluisweg, 4416 HA, Kruiningen,https://waarneming.nl/observation/375587567/
"POINT (3.96767 51.61969)",51.61969,3.96767,Weg van de Buitenlandse Pers, 4305 RD, Ouwerkerk,https://waarneming.nl/observation/375635864/
"POINT (3.81881 51.2299)",51.22990,3.81881,De Baeckermat, 4554 AH, Westdorpe,https://waarneming.nl/observation/375590720/
"POINT (4.0396 51.44816)",51.44816,4.03960,Berghoekstraat, 4416 BK, Kruiningen,https://waarneming.nl/observation/375734456/
"POINT (3.97762 51.47958)",51.47958,3.97762,Dankerseweg, 4421 RL, Biezelinge,https://waarneming.nl/observation/375735274/
"POINT (3.49088 51.56237)",51.56237,3.49088,Hallehoogte, 4357 AB, Domburg,https://waarneming.nl/observation/375825666/
"POINT (4.04764 51.46869)",51.46869,4.04764,Kaasgat, 4401 NW, Yerseke,https://waarneming.nl/observation/375747322/
"POINT (3.46385 51.52411)",51.52411,3.46385,Rovers Wegeling, 4374 SB, Westkapelle,https://waarneming.nl/observation/375789847/
"POINT (3.46305 51.524)",51.52400,3.46305,Boudewijnskerke, 4374 SB, Zoutelande,https://waarneming.nl/observation/375790506/
"POINT (3.54367 51.35065)",51.35065,3.54367,Rondweg Schoondijke, 4507 KR, Schoondijke,https://waarneming.nl/observation/375782970/
"POINT (4.07083 51.25516)",51.25516,4.07083,Stroperstraat, 4565 EX, Kapellebrug,https://waarneming.nl/observation/376001977/
"POINT (4.12565 51.42731)",51.42731,4.12565,Oostpolderweg, 4413 NN, Krabbendijke,https://waarneming.nl/observation/375907636/
"POINT (4.0514 51.43348)",51.43348,4.05140,Polderweg, 4416 RP, Kruiningen,https://waarneming.nl/observation/376219010/
"POINT (3.91328 51.49269)",51.49269,3.91328,Ina Boudier-Bakkerlaan, 4481 DB, Kloetinge,https://waarneming.nl/observation/376057070/
"POINT (3.49215 51.32278)",51.32278,3.49215,Zuidwal, 4501 BW, Oostburg,https://waarneming.nl/observation/376060248/
"POINT (3.76044 51.45677)",51.45677,3.76044,Stooflaan, 4453 VM, 's-Heerenhoek,https://waarneming.nl/observation/376077570/
"POINT (3.97591 51.48115)",51.48115,3.97591,Ambachtsherenwegeling, 4421 MZ, Biezelinge,https://waarneming.nl/observation/376137815/
"POINT (3.58836 51.46313)",51.46313,3.58836,Westerzicht, 4385 AJ, Vlissingen,https://waarneming.nl/observation/376157063/
"POINT (3.9739 51.47526)",51.47526,3.97390,Hoekseweg, 4423 PH, Kapelle,https://waarneming.nl/observation/376087352/
"POINT (4.04158 51.46931)",51.46931,4.04158,Zanddijk, 4416 PR, Kruiningen,https://waarneming.nl/observation/376111518/
"POINT (3.97441 51.48197)",51.48197,3.97441,Ambachtsherenwegeling, 4421 MZ, Biezelinge,https://waarneming.nl/observation/376311590/
"POINT (4.16403 51.56065)",51.56065,4.16403,Roolandsedijk, 4691 PR, Tholen,https://waarneming.nl/observation/376229826/
"POINT (3.55146 51.56376)",51.56376,3.55146,Molenweg, 4356 AA, Oostkapelle,https://waarneming.nl/observation/376112729/
"POINT (3.84984 51.3293)",51.32930,3.84984,Madame Curiestraat, 4532 LJ, Terneuzen,https://waarneming.nl/observation/376121241/
"POINT (3.59288 51.46996)",51.46996,3.59288,Vrijburgstraat, 4387 AJ, Vlissingen,https://waarneming.nl/observation/376177473/
"POINT (3.84247 51.73779)",51.73779,3.84247,Middelplaatstraat, 4322 BJ, Scharendijke,https://waarneming.nl/observation/376184288/
"POINT (3.59336 51.46917)",51.46917,3.59336,Vrijburgstraat, 4387 AJ, Vlissingen,https://waarneming.nl/observation/376197196/
"POINT (4.10087 51.59469)",51.59469,4.10087,Hoenderweg, 4697 BM, Sint-Annaland,https://waarneming.nl/observation/376229972/
"POINT (3.8189 51.49247)",51.49247,3.81890,Oude Rijksweg, 4458 AL, 's-Heer Arendskerke,https://waarneming.nl/observation/376229815/
"POINT (3.55794 51.35543)",51.35543,3.55794,van der Slikkestraat, 4507 AC, Schoondijke,https://waarneming.nl/observation/376232968/
"POINT (3.85047 51.32708)",51.32708,3.85047,van der Waalsstraat, 4532 LA, Terneuzen,https://waarneming.nl/observation/376242667/
"POINT (4.23098 51.54024)",51.54024,4.23098,Slabbecoornweg, 4691 RZ, Tholen,https://waarneming.nl/observation/376358817/
"POINT (3.60715 51.50341)",51.50341,3.60715,Seissingel, 4333 GV, Middelburg,https://waarneming.nl/observation/377135154/
"POINT (3.89905 51.50565)",51.50565,3.89905,Valckeslotlaan, 4461 SC, Goes,https://waarneming.nl/observation/376305719/
"POINT (4.04687 51.43373)",51.43373,4.04687,Blauwhoefseweg, 4416 RE, Kruiningen,https://waarneming.nl/observation/376316702/
"POINT (4.16039 51.59819)",51.59819,4.16039,Hollaereweg, 4698 PV, Oud-Vossemeer,https://waarneming.nl/observation/376767604/
"POINT (3.88375 51.45711)",51.45711,3.88375,Koedijk, 4431 PK, 's-Gravenpolder,https://waarneming.nl/observation/376418894/
"POINT (4.09617 51.27059)",51.27059,4.09617,Kaveldreef, 4567 BW, Clinge,https://waarneming.nl/observation/376327077/
"POINT (4.05555 51.48843)",51.48843,4.05555,Molenpolderweg, 4401 NP, Yerseke,https://waarneming.nl/observation/376351145/
"POINT (3.48245 51.31854)",51.31854,3.48245,Boomkreekweg, 4501 RA, Oostburg,https://waarneming.nl/observation/376360697/
"POINT (3.58788 51.46912)",51.46912,3.58788,Bellefleur, 4386 EL, Vlissingen,https://waarneming.nl/observation/376383108/
"POINT (3.72344 51.69491)",51.69491,3.72344,W.G. Bootlaan, 4328 LS, Burgh,https://waarneming.nl/observation/376397693/
"POINT (3.90401 51.26991)",51.26991,3.90401,Beatrixstraat, 4571 VN, Axel,https://waarneming.nl/observation/376402271/
"POINT (3.43649 51.36768)",51.36768,3.43649,Knokkertweg, 4506 HN, Cadzand,https://waarneming.nl/observation/376465472/
"POINT (3.79136 51.24849)",51.24849,3.79136,Vrijestraat / Vrijstraat, 4551 LV, Sas van Gent,https://waarneming.nl/observation/376583695/
"POINT (4.04229 51.67979)",51.67979,4.04229,Dillingsweg, 4308 NV, Sirjansland,https://waarneming.nl/observation/376514716/
"POINT (3.8242 51.48971)",51.48971,3.82420,Liesbethstraat, 4458 BV, 's-Heer Arendskerke,https://waarneming.nl/observation/376522630/
"POINT (3.91029 51.26477)",51.26477,3.91029,Nassaustraat, 4571 BK, Axel,https://waarneming.nl/observation/376681952/
"POINT (3.45862 51.27018)",51.27018,3.45862,Akkerstraat, 4527 EA, Aardenburg,https://waarneming.nl/observation/377589072/
"POINT (3.58738 51.46891)",51.46891,3.58738,Kershage, 4386 EJ, Vlissingen,https://waarneming.nl/observation/376617021/
"POINT (3.82165 51.52884)",51.52884,3.82165,Molendijk, 4471 BN, Wolphaartsdijk,https://waarneming.nl/observation/376647494/
"POINT (3.47168 51.32986)",51.32986,3.47168,2e Veerhoekwegeling, 4501 NM, Oostburg,https://waarneming.nl/observation/376656800/
"POINT (3.69831 51.28455)",51.28455,3.69831,Savooyaardsweg, 4515 LN, IJzendijke,https://waarneming.nl/observation/376673441/
"POINT (3.89516 51.4938)",51.49380,3.89516,Frambozestraat, 4462 EM, Goes,https://waarneming.nl/observation/376663355/
"POINT (3.89557 51.26544)",51.26544,3.89557,Churchill-laan, 4571 HV, Axel,https://waarneming.nl/observation/376723283/
"POINT (3.58872 51.46308)",51.46308,3.58872,Westerzicht, 4385 AK, Vlissingen,https://waarneming.nl/observation/376833755/
"POINT (3.49042 51.56251)",51.56251,3.49042,Hallehoogte, 4357 AE, Domburg,https://waarneming.nl/observation/376739165/
"POINT (3.90971 51.49814)",51.49814,3.90971,Lewestraat, 4481 BE, Kloetinge,https://waarneming.nl/observation/376767657/
"POINT (3.97898 51.6869)",51.68690,3.97898,Bogerdhof, 4315 CC, Dreischor,https://waarneming.nl/observation/376932006/
"POINT (3.82819 51.49217)",51.49217,3.82819,Wissekerkseweg, 4458 CA, 's-Heer Arendskerke,https://waarneming.nl/observation/376854788/
"POINT (3.71307 51.71546)",51.71546,3.71307,Duindoornweg, 4328 JB, Burgh-Haamstede,https://waarneming.nl/observation/376857603/
"POINT (4.04547 51.63576)",51.63576,4.04547,Brede Zandweg, 4307 RP, Oosterland,https://waarneming.nl/observation/376872621/
"POINT (3.59851 51.48827)",51.48827,3.59851,de Krammer, 4335 XA, Middelburg,https://waarneming.nl/observation/376957910/
"POINT (4.01398 51.36897)",51.36897,4.01398,Anjerstraat, 4587 AZ, Kloosterzande,https://waarneming.nl/observation/376887761/
"POINT (3.89477 51.26117)",51.26117,3.89477,Lageweg, 4571 NA, Axel,https://waarneming.nl/observation/376940483/
"POINT (4.01861 51.38279)",51.38279,4.01861,Waterstraat, 4588 KL, Walsoorden,https://waarneming.nl/observation/376889967/
"POINT (3.44735 51.52778)",51.52778,3.44735,Piet Mondriaanpad, 4361 JL, Westkapelle,https://waarneming.nl/observation/376892526/
"POINT (3.78178 51.74167)",51.74167,3.78178,Duinweg, 4325 EM, Renesse,https://waarneming.nl/observation/376915362/
"POINT (3.59899 51.48822)",51.48822,3.59899,Arnelaan, 4335 TB, Middelburg,https://waarneming.nl/observation/376956902/
"POINT (3.97446 51.48145)",51.48145,3.97446,Ambachtsherenwegeling, 4421 MZ, Biezelinge,https://waarneming.nl/observation/377395043/
"POINT (3.95365 51.4883)",51.48830,3.95365,Elstarstraat, 4421 DV, Biezelinge,https://waarneming.nl/observation/376917575/
"POINT (4.04622 51.28955)",51.28955,4.04622,Tivoliweg, 4561 HM, Hulst,https://waarneming.nl/observation/376941801/
"POINT (3.50511 51.50328)",51.50328,3.50511,Werendijke, 4374 SL, Zoutelande,https://waarneming.nl/observation/377089978/
"POINT (3.54968 51.57725)",51.57725,3.54968,Dunopark, 4356 GG, Oostkapelle,https://waarneming.nl/observation/377071001/
"POINT (3.91209 51.49776)",51.49776,3.91209,Koningin Julianastraat, 4481 AW, Kloetinge,https://waarneming.nl/observation/377069001/
"POINT (4.04478 51.49182)",51.49182,4.04478,Dahlialaan, 4401 GX, Yerseke,https://waarneming.nl/observation/377019398/
"POINT (3.72305 51.32273)",51.32273,3.72305,Braakmanweg, 4521 PV, Biervliet,https://waarneming.nl/observation/377008625/
"POINT (3.98615 51.52282)",51.52282,3.98615,Hoogeweg, 4424 NM, Wemeldinge,https://waarneming.nl/observation/377011525/
"POINT (3.54864 51.39302)",51.39302,3.54864,Ringlaan, 4511 HH, Breskens,https://waarneming.nl/observation/377011964/
"POINT (3.89339 51.26206)",51.26206,3.89339,Lageweg, 4571 NA, Axel,https://waarneming.nl/observation/377028221/
